Dystans (m),Wysokość (m),Szer. geograficzna,Dł. geograficzna
1078.784710848659,8221.16015625,27.99632293271027,86.9289861332341
1082.2759235051271,8218.298828125,27.9963407405956,86.92895689592184
1085.7671361615953,8215.4296875,27.99635854847475,86.92892765859992
1089.2583488180633,8212.55078125,27.99637635634771,86.92889842126833
1092.7495614745314,8209.6630859375,27.9963941642145,86.92886918392708
1096.2407741309996,8206.7666015625,27.99641197207509,86.92883994657616
1099.7319867874678,8203.861328125,27.9964297799295,86.9288107092156
1103.223199443936,8200.947265625,27.99644758777774,86.92878147184537
1106.7144121004042,8198.0244140625,27.99646539561978,86.92875223446546
1110.2056247568723,8195.0927734375,27.99648320345564,86.9287229970759
